timestamp,position_lat,position_long,distance,enhanced_speed,enhanced_altitude
"27/03/2025, 19:18:22","42,584343","-4,028944","133174,92","26,862","8388,0"
"27/03/2025, 19:18:23","42,582348","-4,029232","133397,78","27,058","8401,6"
"27/03/2025, 19:18:24","42,580354","-4,029518","133620,48","26,321","8415,2"
"27/03/2025, 19:18:25","42,578365","-4,029798","133842,62","26,125","8430,0"
"27/03/2025, 19:18:26","42,576384","-4,030070","134063,86","25,686","8445,8"
"27/03/2025, 19:18:27","42,574402","-4,030345","134285,12","25,201","8461,2"
"27/03/2025, 19:18:28","42,572424","-4,030627","134506,12","24,819","8476,8"
"27/03/2025, 19:18:29","42,570448","-4,030908","134726,80","24,688","8492,6"
"27/03/2025, 19:18:30","42,568473","-4,031192","134947,40","24,464","8507,8"
"27/03/2025, 19:18:31","42,566501","-4,031484","135167,82","24,296","8522,6"
"27/03/2025, 19:18:32","42,564529","-4,031785","135388,20","23,746","8536,8"
"27/03/2025, 19:18:33","42,562561","-4,032093","135608,32","23,718","8550,6"
"27/03/2025, 19:18:34","42,560592","-4,032398","135828,52","23,727","8563,6"
"27/03/2025, 19:18:35","42,558624","-4,032706","136048,60","23,307","8575,8"
"27/03/2025, 19:18:36","42,556655","-4,033022","136268,80","23,671","8586,8"
"27/03/2025, 19:18:37","42,554685","-4,033340","136489,12","24,091","8597,6"
"27/03/2025, 19:18:38","42,552715","-4,033653","136709,50","23,662","8608,2"
"27/03/2025, 19:18:39","42,550749","-4,033953","136929,32","23,680","8619,0"
"27/03/2025, 19:18:40","42,548782","-4,034247","137149,12","23,176","8628,8"
"27/03/2025, 19:18:41","42,546821","-4,034534","137368,20","23,055","8638,4"
"27/03/2025, 19:18:42","42,544857","-4,034820","137587,60","23,214","8648,0"
"27/03/2025, 19:18:43","42,542892","-4,035111","137807,30","23,223","8657,2"
"27/03/2025, 19:18:44","42,540928","-4,035405","138026,74","22,887","8665,8"
"27/03/2025, 19:18:45","42,538966","-4,035703","138246,10","23,120","8674,2"
"27/03/2025, 19:18:46","42,537002","-4,036007","138465,62","22,990","8682,0"
"27/03/2025, 19:18:47","42,535037","-4,036305","138685,28","22,981","8689,0"
"27/03/2025, 19:18:48","42,533066","-4,036596","138905,56","23,783","8695,4"
"27/03/2025, 19:18:49","42,531094","-4,036885","139125,88","23,522","8701,2"
"27/03/2025, 19:18:50","42,529129","-4,037168","139345,34","23,820","8708,2"
"27/03/2025, 19:18:51","42,527163","-4,037448","139564,96","24,007","8715,0"
"27/03/2025, 19:18:52","42,525194","-4,037716","139784,82","23,792","8721,0"
"27/03/2025, 19:18:53","42,523222","-4,037990","140005,06","24,082","8726,6"
"27/03/2025, 19:18:54","42,521252","-4,038271","140225,12","24,240","8732,2"
"27/03/2025, 19:18:55","42,519277","-4,038562","140445,84","24,343","8737,2"
"27/03/2025, 19:18:56","42,517302","-4,038853","140666,42","24,324","8742,6"
"27/03/2025, 19:18:57","42,515326","-4,039142","140887,24","25,033","8748,0"
"27/03/2025, 19:18:58","42,513351","-4,039433","141107,98","24,753","8753,4"
"27/03/2025, 19:18:59","42,511372","-4,039724","141329,06","24,735","8758,0"
"27/03/2025, 19:19:00","42,509393","-4,040015","141550,14","24,931","8762,6"
"27/03/2025, 19:19:01","42,507413","-4,040295","141771,36","25,061","8767,4"
"27/03/2025, 19:19:02","42,505429","-4,040584","141992,96","25,640","8772,0"
"27/03/2025, 19:19:03","42,503446","-4,040864","142214,50","25,481","8777,0"
"27/03/2025, 19:19:04","42,501460","-4,041140","142436,30","25,630","8781,2"
"27/03/2025, 19:19:05","42,499469","-4,041412","142658,52","26,004","8785,6"
"27/03/2025, 19:19:06","42,497493","-4,041676","142879,12","25,808","8791,8"
"27/03/2025, 19:19:07","42,495510","-4,041943","143100,50","25,957","8797,8"
"27/03/2025, 19:19:08","42,493523","-4,042216","143322,38","25,621","8803,0"
"27/03/2025, 19:19:09","42,491538","-4,042490","143543,98","26,144","8808,8"
"27/03/2025, 19:19:10","42,489547","-4,042766","143766,24","26,498","8814,2"
"27/03/2025, 19:19:11","42,487550","-4,043042","143989,26","26,750","8819,0"
"27/03/2025, 19:19:12","42,485552","-4,043323","144212,48","26,731","8823,8"
"27/03/2025, 19:19:13","42,483552","-4,043603","144435,84","27,105","8829,0"
"27/03/2025, 19:19:14","42,481548","-4,043884","144659,62","27,273","8834,4"
"27/03/2025, 19:19:15","42,479544","-4,044164","144883,42","27,254","8839,8"
"27/03/2025, 19:19:16","42,477538","-4,044444","145107,40","27,646","8844,8"
"27/03/2025, 19:19:17","42,475526","-4,044726","145332,06","27,842","8850,0"
"27/03/2025, 19:19:18","42,473513","-4,045007","145556,92","27,851","8855,0"
"27/03/2025, 19:19:19","42,471500","-4,045293","145781,70","28,122","8860,0"
"27/03/2025, 19:19:20","42,469489","-4,045579","146006,36","27,730","8864,8"
"27/03/2025, 19:19:21","42,467480","-4,045867","146230,76","27,804","8869,6"
"27/03/2025, 19:19:22","42,465472","-4,046155","146455,10","27,683","8874,2"
"27/03/2025, 19:19:23","42,463462","-4,046439","146679,56","28,224","8879,0"
"27/03/2025, 19:19:24","42,461452","-4,046724","146904,10","27,898","8884,4"
"27/03/2025, 19:19:25","42,459441","-4,047012","147128,76","28,252","8889,4"
"27/03/2025, 19:19:26","42,457430","-4,047299","147353,42","28,028","8894,2"
"27/03/2025, 19:19:27","42,455417","-4,047597","147578,34","27,599","8898,0"
"27/03/2025, 19:19:28","42,453405","-4,047896","147803,14","27,907","8902,0"
"27/03/2025, 19:19:29","42,451389","-4,048196","148028,48","27,795","8905,0"
"27/03/2025, 19:19:30","42,449372","-4,048493","148253,84","28,392","8908,4"
"27/03/2025, 19:19:31","42,447355","-4,048791","148479,20","28,224","8912,0"
"27/03/2025, 19:19:32","42,445342","-4,049088","148704,12","27,739","8915,8"
"27/03/2025, 19:19:33","42,443333","-4,049385","148928,68","27,441","8919,2"
"27/03/2025, 19:19:34","42,441324","-4,049681","149153,12","27,431","8922,0"
"27/03/2025, 19:19:35","42,439317","-4,049971","149377,40","27,319","8925,2"
"27/03/2025, 19:19:36","42,437310","-4,050264","149601,60","27,142","8928,6"
"27/03/2025, 19:19:37","42,435307","-4,050558","149825,34","27,310","8932,2"
"27/03/2025, 19:19:38","42,433307","-4,050851","150048,90","27,011","8936,0"
"27/03/2025, 19:19:39","42,431307","-4,051143","150272,34","27,039","8939,6"
"27/03/2025, 19:19:40","42,429306","-4,051433","150495,92","27,133","8943,6"
"27/03/2025, 19:19:41","42,427306","-4,051719","150719,30","27,123","8948,2"
"27/03/2025, 19:19:42","42,425305","-4,052009","150942,82","27,245","8953,2"
"27/03/2025, 19:19:43","42,423304","-4,052296","151166,34","27,142","8958,0"
"27/03/2025, 19:19:44","42,421303","-4,052586","151389,90","26,909","8963,2"
"27/03/2025, 19:19:45","42,419307","-4,052874","151612,92","26,694","8968,4"
"27/03/2025, 19:19:46","42,417308","-4,053163","151836,22","27,077","8973,4"
"27/03/2025, 19:19:47","42,415312","-4,053447","152059,18","26,787","8979,0"
"27/03/2025, 19:19:48","42,413319","-4,053728","152281,78","27,058","8985,2"
"27/03/2025, 19:19:49","42,411323","-4,054008","152504,62","26,955","8991,0"
"27/03/2025, 19:19:50","42,409339","-4,054282","152726,16","26,396","8998,2"
"27/03/2025, 19:19:51","42,407353","-4,054565","152948,02","26,405","9005,2"
"27/03/2025, 19:19:52","42,405364","-4,054850","153170,28","26,368","9011,4"
"27/03/2025, 19:19:53","42,403370","-4,055140","153392,98","26,536","9017,2"
"27/03/2025, 19:19:54","42,401373","-4,055430","153616,06","26,573","9022,4"
"27/03/2025, 19:19:55","42,399383","-4,055709","153838,28","26,983","9028,2"
"27/03/2025, 19:19:56","42,397384","-4,055996","154061,62","26,778","9032,8"
"27/03/2025, 19:19:57","42,395387","-4,056288","154284,76","26,666","9037,8"
"27/03/2025, 19:19:58","42,393394","-4,056581","154507,46","26,554","9043,0"
"27/03/2025, 19:19:59","42,391399","-4,056875","154730,38","26,806","9048,0"
"27/03/2025, 19:20:00","42,389402","-4,057175","154953,56","26,647","9052,8"
"27/03/2025, 19:20:01","42,387403","-4,057472","155177,00","26,890","9057,8"
"27/03/2025, 19:20:02","42,385405","-4,057765","155400,28","26,638","9062,8"
"27/03/2025, 19:20:03","42,383410","-4,058062","155623,18","26,330","9067,6"
"27/03/2025, 19:20:04","42,381414","-4,058357","155846,18","26,834","9072,2"
"27/03/2025, 19:20:05","42,379419","-4,058650","156069,16","26,694","9076,8"
"27/03/2025, 19:20:06","42,377423","-4,058948","156292,20","26,564","9080,8"
"27/03/2025, 19:20:07","42,375429","-4,059247","156515,08","26,722","9085,2"
"27/03/2025, 19:20:08","42,373431","-4,059547","156738,42","26,965","9089,2"
"27/03/2025, 19:20:09","42,371431","-4,059844","156961,88","26,946","9093,2"
"27/03/2025, 19:20:10","42,369432","-4,060140","157185,28","26,853","9097,2"
"27/03/2025, 19:20:11","42,367435","-4,060428","157408,34","26,619","9101,6"
"27/03/2025, 19:20:12","42,365441","-4,060720","157631,20","26,619","9105,8"
"27/03/2025, 19:20:13","42,363454","-4,061015","157853,20","25,658","9110,4"
"27/03/2025, 19:20:14","42,361476","-4,061308","158074,22","25,509","9115,8"
"27/03/2025, 19:20:15","42,359498","-4,061595","158295,24","25,406","9121,0"
"27/03/2025, 19:20:16","42,357526","-4,061875","158515,52","25,369","9127,4"
"27/03/2025, 19:20:17","42,355552","-4,062153","158735,98","25,369","9133,2"
"27/03/2025, 19:20:18","42,353571","-4,062438","158957,20","25,155","9138,2"
"27/03/2025, 19:20:19","42,351590","-4,062719","159178,52","25,556","9143,6"
"27/03/2025, 19:20:20","42,349607","-4,063000","159399,98","25,192","9148,8"
"27/03/2025, 19:20:21","42,347623","-4,063279","159621,56","25,099","9153,8"
"27/03/2025, 19:20:22","42,345641","-4,063557","159842,86","25,127","9159,0"
"27/03/2025, 19:20:23","42,343669","-4,063831","160063,12","25,155","9165,4"
"27/03/2025, 19:20:24","42,341694","-4,064103","160283,64","24,996","9171,2"
"27/03/2025, 19:20:25","42,339723","-4,064371","160503,70","24,856","9177,2"
"27/03/2025, 19:20:26","42,337755","-4,064640","160723,42","24,875","9183,8"
"27/03/2025, 19:20:27","42,335784","-4,064918","160943,60","24,436","9189,6"
"27/03/2025, 19:20:28","42,333807","-4,065197","161164,42","24,417","9194,4"
"27/03/2025, 19:20:29","42,331830","-4,065475","161385,20","24,856","9199,6"
"27/03/2025, 19:20:30","42,329852","-4,065752","161606,04","24,464","9205,0"
"27/03/2025, 19:20:31","42,327877","-4,066026","161826,58","24,641","9211,0"
"27/03/2025, 19:20:32","42,325902","-4,066300","162047,16","24,791","9216,8"
"27/03/2025, 19:20:33","42,323925","-4,066572","162267,86","24,763","9222,4"
"27/03/2025, 19:20:34","42,321948","-4,066843","162488,62","24,324","9227,6"
"27/03/2025, 19:20:35","42,319972","-4,067119","162709,28","24,408","9233,2"
"27/03/2025, 19:20:36","42,317994","-4,067394","162930,12","24,511","9238,4"
"27/03/2025, 19:20:37","42,316018","-4,067667","163150,88","24,380","9243,8"
"27/03/2025, 19:20:38","42,314043","-4,067940","163371,38","24,007","9248,6"
"27/03/2025, 19:20:39","42,312069","-4,068214","163591,80","24,436","9254,0"
"27/03/2025, 19:20:40","42,310093","-4,068486","163812,42","24,138","9259,0"
"27/03/2025, 19:20:41","42,308121","-4,068758","164032,62","24,054","9264,2"
"27/03/2025, 19:20:42","42,306150","-4,069026","164252,62","23,951","9269,4"
"27/03/2025, 19:20:43","42,304181","-4,069299","164472,56","23,942","9275,0"
"27/03/2025, 19:20:44","42,302214","-4,069563","164692,12","23,792","9281,2"
"27/03/2025, 19:20:45","42,300244","-4,069830","164912,04","23,494","9286,2"
"27/03/2025, 19:20:46","42,298276","-4,070102","165131,78","23,204","9290,6"
"27/03/2025, 19:20:47","42,296305","-4,070375","165351,92","23,839","9294,8"
"27/03/2025, 19:20:48","42,294332","-4,070654","165572,22","23,606","9298,6"
"27/03/2025, 19:20:49","42,292365","-4,070927","165791,88","23,176","9302,8"
"27/03/2025, 19:20:50","42,290405","-4,071193","166010,68","22,766","9307,4"
"27/03/2025, 19:20:51","42,288444","-4,071470","166229,70","23,064","9311,6"
"27/03/2025, 19:20:52","42,286481","-4,071761","166449,12","23,036","9316,0"
"27/03/2025, 19:20:53","42,284516","-4,072054","166668,70","22,701","9319,6"
"27/03/2025, 19:20:54","42,282556","-4,072342","166887,74","22,822","9324,4"
"27/03/2025, 19:20:55","42,280592","-4,072624","167107,12","22,850","9328,8"
"27/03/2025, 19:20:56","42,278630","-4,072905","167326,22","22,663","9333,2"
"27/03/2025, 19:20:57","42,276671","-4,073182","167545,04","22,635","9337,4"
"27/03/2025, 19:20:58","42,274711","-4,073455","167763,96","22,617","9341,6"
"27/03/2025, 19:20:59","42,272751","-4,073734","167974,68","22,449","9345,8"
"27/03/2025, 19:21:00","42,270792","-4,074005","168193,40","22,626","9350,4"
"27/03/2025, 19:21:01","42,268837","-4,074274","168411,72","22,430","9355,6"
"27/03/2025, 19:21:02","42,266886","-4,074541","168629,54","22,262","9361,6"
"27/03/2025, 19:21:03","42,264935","-4,074822","168847,48","21,562","9366,4"
"27/03/2025, 19:21:04","42,262995","-4,075087","169064,10","21,758","9373,0"
"27/03/2025, 19:21:05","42,261049","-4,075353","169281,34","21,768","9379,0"
"27/03/2025, 19:21:06","42,259099","-4,075628","169499,08","21,394","9384,4"
"27/03/2025, 19:21:07","42,257150","-4,075905","169716,82","21,516","9389,8"
"27/03/2025, 19:21:08","42,255200","-4,076183","169934,66","21,394","9394,8"
"27/03/2025, 19:21:09","42,253248","-4,076460","170152,66","21,656","9399,4"
"27/03/2025, 19:21:10","42,251295","-4,076738","170370,80","21,684","9403,6"
"27/03/2025, 19:21:11","42,249345","-4,077019","170588,62","21,226","9407,4"
"27/03/2025, 19:21:12","42,247397","-4,077300","170806,24","21,254","9410,6"
"27/03/2025, 19:21:13","42,245463","-4,077565","171022,20","21,170","9415,6"
"27/03/2025, 19:21:14","42,243526","-4,077827","171238,40","21,161","9419,6"
"27/03/2025, 19:21:15","42,241579","-4,078111","171455,96","21,124","9421,6"
"27/03/2025, 19:21:16","42,239638","-4,078394","171672,86","20,806","9423,4"
"27/03/2025, 19:21:17","42,237696","-4,078665","171889,64","21,021","9425,2"
"27/03/2025, 19:21:18","42,235755","-4,078937","172106,46","20,694","9426,6"
"27/03/2025, 19:21:19","42,233813","-4,079210","172323,30","20,657","9428,0"
"27/03/2025, 19:21:20","42,231876","-4,079483","172539,70","20,629","9429,6"
"27/03/2025, 19:21:21","42,229937","-4,079758","172756,24","20,778","9431,2"
"27/03/2025, 19:21:22","42,227997","-4,080035","172972,96","20,778","9432,0"
"27/03/2025, 19:21:23","42,226057","-4,080310","173189,62","20,592","9432,6"
"27/03/2025, 19:21:24","42,224119","-4,080596","173406,18","20,555","9433,0"
"27/03/2025, 19:21:25","42,222184","-4,080876","173622,38","20,191","9433,4"
"27/03/2025, 19:21:26","42,220249","-4,081159","173838,54","20,200","9433,6"
"27/03/2025, 19:21:27","42,218315","-4,081445","174054,70","20,228","9433,6"
"27/03/2025, 19:21:28","42,216382","-4,081730","174270,74","19,929","9433,2"
"27/03/2025, 19:21:29","42,214450","-4,082013","174486,56","19,668","9433,4"
"27/03/2025, 19:21:30","42,212518","-4,082295","174702,40","19,687","9433,6"
"27/03/2025, 19:21:31","42,210589","-4,082568","174917,82","19,677","9433,6"
"27/03/2025, 19:21:32","42,208660","-4,082842","175133,36","19,668","9434,0"
"27/03/2025, 19:21:33","42,206730","-4,083112","175348,86","19,584","9434,8"
"27/03/2025, 19:21:34","42,204802","-4,083381","175564,16","19,612","9436,2"
"27/03/2025, 19:21:35","42,202872","-4,083657","175779,74","19,640","9437,8"
"27/03/2025, 19:21:36","42,200939","-4,083933","175995,70","20,107","9439,2"
"27/03/2025, 19:21:37","42,199000","-4,084209","176212,22","20,069","9440,0"
"27/03/2025, 19:21:38","42,197058","-4,084477","176429,04","20,415","9440,4"
"27/03/2025, 19:21:39","42,195115","-4,084749","176646,10","20,825","9440,4"
"27/03/2025, 19:21:40","42,193170","-4,085021","176863,32","21,236","9440,6"
"27/03/2025, 19:21:41","42,191224","-4,085291","177080,58","21,254","9440,6"
"27/03/2025, 19:21:42","42,189274","-4,085565","177298,38","21,562","9440,2"
"27/03/2025, 19:21:43","42,187322","-4,085841","177516,40","21,562","9439,4"
"27/03/2025, 19:21:44","42,185368","-4,086120","177734,60","21,935","9438,6"
"27/03/2025, 19:21:45","42,183413","-4,086403","177953,04","21,907","9438,2"
"27/03/2025, 19:21:46","42,181458","-4,086687","178171,48","22,187","9437,4"
"27/03/2025, 19:21:47","42,179504","-4,086967","178389,76","21,973","9436,0"
"27/03/2025, 19:21:48","42,177548","-4,087247","178608,22","22,169","9435,2"
"27/03/2025, 19:21:49","42,175592","-4,087522","178826,68","22,187","9434,2"
"27/03/2025, 19:21:50","42,173634","-4,087799","179045,32","22,225","9433,2"
"27/03/2025, 19:21:51","42,171676","-4,088078","179264,12","22,262","9432,4"
"27/03/2025, 19:21:52","42,169719","-4,088359","179482,68","22,225","9431,8"
"27/03/2025, 19:21:53","42,167762","-4,088636","179701,28","22,038","9432,2"
"27/03/2025, 19:21:54","42,165824","-4,088901","179917,64","21,254","9430,0"
"27/03/2025, 19:21:55","42,163877","-4,089176","180135,10","21,217","9430,0"
"27/03/2025, 19:21:56","42,161930","-4,089449","180352,56","21,040","9430,0"
"27/03/2025, 19:21:57","42,159981","-4,089728","180570,32","20,797","9429,8"
"27/03/2025, 19:21:58","42,158029","-4,090008","180788,28","20,685","9431,2"
"27/03/2025, 19:21:59","42,156090","-4,090282","181004,88","20,461","9430,4"
"27/03/2025, 19:22:00","42,154153","-4,090554","181221,26","20,321","9430,8"
"27/03/2025, 19:22:01","42,152215","-4,090824","181437,68","20,312","9431,0"
"27/03/2025, 19:22:02","42,150282","-4,091097","181653,52","19,771","9431,6"
"27/03/2025, 19:22:03","42,148349","-4,091372","181869,40","19,659","9432,4"
"27/03/2025, 19:22:04","42,146419","-4,091651","182085,10","19,435","9433,2"
"27/03/2025, 19:22:05","42,144489","-4,091932","182300,62","19,267","9434,2"
"27/03/2025, 19:22:06","42,142567","-4,092209","182515,44","18,931","9435,4"
"27/03/2025, 19:22:07","42,140641","-4,092491","182730,62","18,754","9436,0"
"27/03/2025, 19:22:08","42,138715","-4,092773","182945,78","18,567","9436,2"
"27/03/2025, 19:22:09","42,136788","-4,093055","183161,10","18,670","9436,6"
"27/03/2025, 19:22:10","42,134863","-4,093341","183376,20","19,034","9437,4"
"27/03/2025, 19:22:11","42,132937","-4,093627","183591,40","19,024","9438,4"
"27/03/2025, 19:22:12","42,131013","-4,093910","183806,48","18,772","9438,6"
"27/03/2025, 19:22:13","42,129091","-4,094189","184021,22","18,520","9439,0"
"27/03/2025, 19:22:14","42,127169","-4,094464","184235,90","18,418","9439,4"
"27/03/2025, 19:22:15","42,125248","-4,094738","184450,46","18,203","9439,6"
"27/03/2025, 19:22:16","42,123327","-4,095015","184665,10","18,175","9439,8"
"27/03/2025, 19:22:17","42,121405","-4,095297","184879,84","18,334","9440,4"
"27/03/2025, 19:22:18","42,119483","-4,095574","185094,54","18,446","9440,4"
"27/03/2025, 19:22:19","42,117571","-4,095847","185308,04","18,045","9439,2"
"27/03/2025, 19:22:20","42,115651","-4,096124","185522,60","17,606","9438,4"
"27/03/2025, 19:22:21","42,113743","-4,096403","185735,80","17,625","9436,4"
"27/03/2025, 19:22:22","42,111831","-4,096683","185949,46","17,382","9435,0"
"27/03/2025, 19:22:23","42,109917","-4,096960","186163,20","17,466","9434,2"
"27/03/2025, 19:22:24","42,108002","-4,097240","186377,20","17,615","9433,4"
"27/03/2025, 19:22:25","42,106094","-4,097517","186590,40","16,962","9432,6"
"27/03/2025, 19:22:26","42,104184","-4,097788","186803,70","17,382","9432,8"
"27/03/2025, 19:22:27","42,102275","-4,098056","187016,88","17,363","9433,2"
"27/03/2025, 19:22:28","42,100371","-4,098316","187229,48","17,065","9433,8"
"27/03/2025, 19:22:29","42,098463","-4,098577","187442,52","17,391","9433,6"
"27/03/2025, 19:22:30","42,096545","-4,098843","187656,64","17,354","9436,0"
"27/03/2025, 19:22:31","42,094639","-4,099111","187869,56","16,990","9436,2"
"27/03/2025, 19:22:32","42,092733","-4,099384","188082,46","17,000","9436,4"
"27/03/2025, 19:22:33","42,090814","-4,099654","188296,74","17,037","9437,8"
"27/03/2025, 19:22:34","42,088898","-4,099924","188510,72","17,214","9439,4"
"27/03/2025, 19:22:35","42,086983","-4,100194","188724,68","17,475","9440,6"
"27/03/2025, 19:22:36","42,085068","-4,100463","188938,50","17,233","9441,4"
"27/03/2025, 19:22:37","42,083160","-4,100729","189151,60","16,860","9441,6"
"27/03/2025, 19:22:38","42,081251","-4,100993","189364,72","16,897","9441,8"
"27/03/2025, 19:22:39","42,079341","-4,101262","189578,06","17,037","9441,2"
"27/03/2025, 19:22:40","42,077430","-4,101541","189791,58","17,457","9440,8"
"27/03/2025, 19:22:41","42,075519","-4,101817","190005,12","17,419","9440,6"
"27/03/2025, 19:22:42","42,073604","-4,102091","190218,96","17,578","9440,6"
"27/03/2025, 19:22:43","42,071688","-4,102359","190432,98","17,587","9440,6"
"27/03/2025, 19:22:44","42,069772","-4,102627","190646,96","17,550","9441,0"
"27/03/2025, 19:22:45","42,067856","-4,102898","190860,88","17,662","9441,0"
"27/03/2025, 19:22:46","42,065941","-4,103172","191074,78","17,429","9440,8"
"27/03/2025, 19:22:47","42,064027","-4,103436","191288,60","17,279","9441,0"
"27/03/2025, 19:22:48","42,062112","-4,103713","191502,52","17,475","9441,2"
"27/03/2025, 19:22:49","42,060195","-4,103981","191716,54","17,615","9441,4"
"27/03/2025, 19:22:50","42,058282","-4,104252","191930,26","17,438","9440,8"
"27/03/2025, 19:22:51","42,056367","-4,104525","192144,12","17,401","9440,6"
"27/03/2025, 19:22:52","42,054455","-4,104802","192357,74","17,597","9438,6"
"27/03/2025, 19:22:53","42,052541","-4,105072","192571,56","17,597","9436,8"
"27/03/2025, 19:22:54","42,050626","-4,105343","192785,42","17,513","9435,6"
"27/03/2025, 19:22:55","42,048712","-4,105616","192999,24","17,382","9434,8"
"27/03/2025, 19:22:56","42,046796","-4,105893","193213,28","17,354","9434,4"
"27/03/2025, 19:22:57","42,044884","-4,106170","193426,84","17,028","9434,4"
"27/03/2025, 19:22:58","42,042974","-4,106440","193640,18","17,112","9434,0"
"27/03/2025, 19:22:59","42,041061","-4,106713","193853,90","17,475","9433,6"
"27/03/2025, 19:23:00","42,039146","-4,106988","194067,76","17,587","9433,4"
"27/03/2025, 19:23:01","42,037233","-4,107257","194281,40","17,849","9433,4"
"27/03/2025, 19:23:02","42,035313","-4,107536","194495,90","17,690","9433,0"
"27/03/2025, 19:23:03","42,033392","-4,107822","194710,60","18,213","9432,8"
"27/03/2025, 19:23:04","42,031475","-4,108101","194924,82","17,933","9432,6"
"27/03/2025, 19:23:05","42,029559","-4,108384","195138,96","17,765","9432,4"
"27/03/2025, 19:23:06","42,027643","-4,108664","195353,02","17,643","9432,8"
"27/03/2025, 19:23:07","42,025730","-4,108949","195566,76","16,916","9433,8"
"27/03/2025, 19:23:08","42,023821","-4,109222","195780,02","16,944","9434,6"
"27/03/2025, 19:23:09","42,021907","-4,109493","195993,82","17,289","9436,0"
"27/03/2025, 19:23:10","42,019994","-4,109760","196207,40","17,140","9437,6"
"27/03/2025, 19:23:11","42,018081","-4,110032","196421,12","17,158","9439,6"
"27/03/2025, 19:23:12","42,016156","-4,110304","196636,10","17,634","9444,4"
"27/03/2025, 19:23:13","42,014211","-4,110571","196853,30","17,485","9453,4"
"27/03/2025, 19:23:14","42,012282","-4,110836","197068,60","17,681","9459,4"
"27/03/2025, 19:23:15","42,010361","-4,111096","197283,10","17,895","9464,0"
"27/03/2025, 19:23:16","42,008442","-4,111351","197497,28","17,438","9468,2"
"27/03/2025, 19:23:17","42,006523","-4,111602","197711,48","17,578","9473,0"
"27/03/2025, 19:23:18","42,004601","-4,111840","197925,90","17,839","9478,4"
"27/03/2025, 19:23:19","42,002680","-4,112076","198140,14","17,569","9483,6"
"27/03/2025, 19:23:20","42,000761","-4,112306","198354,10","17,541","9489,0"
"27/03/2025, 19:23:21","41,998838","-4,112536","198568,56","17,998","9494,6"
"27/03/2025, 19:23:22","41,996913","-4,112765","198783,24","18,026","9500,0"
"27/03/2025, 19:23:23","41,994985","-4,112991","198998,18","18,399","9505,6"
"27/03/2025, 19:23:24","41,993057","-4,113219","199213,18","18,297","9510,6"
"27/03/2025, 19:23:25","41,991130","-4,113439","199427,96","18,390","9516,0"
"27/03/2025, 19:23:26","41,989202","-4,113662","199642,90","18,838","9521,6"
"27/03/2025, 19:23:27","41,987270","-4,113884","199858,30","19,034","9527,2"
"27/03/2025, 19:23:28","41,985335","-4,114106","200074,00","19,043","9532,4"
"27/03/2025, 19:23:29","41,983400","-4,114323","200289,74","19,276","9537,6"
"27/03/2025, 19:23:30","41,981462","-4,114532","200505,66","19,426","9542,4"
"27/03/2025, 19:23:31","41,979525","-4,114740","200721,50","19,407","9547,2"
"27/03/2025, 19:23:32","41,977588","-4,114945","200937,32","19,444","9551,8"
"27/03/2025, 19:23:33","41,975652","-4,115158","201153,06","19,472","9556,6"
"27/03/2025, 19:23:34","41,973715","-4,115370","201368,92","19,743","9561,4"
"27/03/2025, 19:23:35","41,971773","-4,115578","201585,34","19,957","9565,8"
"27/03/2025, 19:23:36","41,969832","-4,115795","201801,66","20,051","9570,4"
"27/03/2025, 19:23:37","41,967891","-4,116009","202017,98","20,051","9575,0"
"27/03/2025, 19:23:38","41,965949","-4,116221","202234,40","20,060","9579,8"
"27/03/2025, 19:23:39","41,964007","-4,116437","202450,84","20,032","9584,0"
"27/03/2025, 19:23:40","41,962066","-4,116653","202667,22","20,013","9588,0"
"27/03/2025, 19:23:41","41,960120","-4,116863","202884,02","20,163","9592,4"
"27/03/2025, 19:23:42","41,958175","-4,117075","203100,80","20,135","9596,8"
"27/03/2025, 19:23:43","41,956228","-4,117290","203317,82","20,013","9601,4"
"27/03/2025, 19:23:44","41,954282","-4,117511","203534,68","20,209","9605,8"
"27/03/2025, 19:23:45","41,952330","-4,117726","203752,26","20,527","9609,6"
"27/03/2025, 19:23:46","41,950379","-4,117937","203969,62","20,508","9613,6"
"27/03/2025, 19:23:47","41,948429","-4,118146","204186,90","20,405","9617,6"
"27/03/2025, 19:23:48","41,946481","-4,118351","204403,94","20,405","9621,6"
"27/03/2025, 19:23:49","41,944535","-4,118561","204620,76","20,424","9625,2"
"27/03/2025, 19:23:50","41,942594","-4,118771","204837,08","19,789","9629,2"
"27/03/2025, 19:23:51","41,940655","-4,118975","205053,10","19,761","9633,2"
"27/03/2025, 19:23:52","41,938718","-4,119182","205269,00","19,547","9637,2"
"27/03/2025, 19:23:53","41,936780","-4,119394","205484,92","19,528","9641,4"
"27/03/2025, 19:23:54","41,934831","-4,119606","205702,18","19,649","9646,6"
"27/03/2025, 19:23:55","41,932893","-4,119818","205918,06","19,482","9651,0"
"27/03/2025, 19:23:56","41,930947","-4,120028","206134,92","19,314","9656,2"
"27/03/2025, 19:23:57","41,929012","-4,120233","206350,58","19,286","9660,4"
"27/03/2025, 19:23:58","41,927079","-4,120448","206565,96","19,127","9664,2"
"27/03/2025, 19:23:59","41,925140","-4,120659","206782,04","19,146","9668,8"
"27/03/2025, 19:24:00","41,923204","-4,120872","206997,82","19,286","9673,8"
"27/03/2025, 19:24:01","41,921265","-4,121082","207213,96","19,416","9678,6"
